prop_id,situs_num,situs_street,title_owner_name,property_use_cd,property_use_description,zoning,zoning_description,market_land_val,market_improvement_val,market,appraised_val_total,taxable_val_total,yr_blt,sqft_la,imprv_type,legal_description,tax_payer_name,tax_payer_city,tax_payer_state
155750,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 19-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155751,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 20-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155752,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 21-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155753,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 22-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155754,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 23-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155755,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 24-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155756,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 25-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155757,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 26-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155758,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 27-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155759,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 28-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155760,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 29-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155761,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 30-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155762,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 31-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155763,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 32-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155764,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 33-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155765,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 34-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155766,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 35-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155767,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 36-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155768,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 37-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155769,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 38-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155770,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3109,21341,24450,24450,24450,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 39-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155771,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 40-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155772,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 41-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155773,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2569,15377,17946,17946,17946,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK G  UNIT 42-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155775,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,18102,21022,21022,21022,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 2-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155776,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3785,23830,27615,27615,27615,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 3-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155777,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 4-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155778,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3785,23830,27615,27615,27615,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 5-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155779,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 6-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155780,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3785,23830,27615,27615,27615,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 7-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155781,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 8-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155782,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3785,23830,27615,27615,27615,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 9-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155783,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 10-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155784,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3785,23830,27615,27615,27615,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 11-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155785,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 12-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155786,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3785,23830,27615,27615,27615,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 13-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155787,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 14-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155788,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3785,23830,27615,27615,27615,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 15-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155789,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 16-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155790,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3785,23830,27615,27615,27615,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 17-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155791,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 18-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155792,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3785,23830,27615,27615,27615,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 19-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155793,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 20-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155794,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3785,23830,27615,27615,27615,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 21-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155795,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 22-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155796,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3785,23830,27615,27615,27615,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 23-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155797,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 24-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155798,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3785,23830,27615,27615,27615,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 25-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155799,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 26-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155800,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3785,23830,27615,27615,27615,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 27-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155801,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 28-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155802,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3975,27888,31863,31863,31863,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 29-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155803,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 30-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155804,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 31-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155805,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3109,21341,24450,24450,24450,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK H  UNIT 32-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154809,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 3-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154810,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 4-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154811,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 5-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154812,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 6-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154813,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 7-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154814,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 8-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154815,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 9-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154816,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 10-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154817,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 11-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154818,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 12-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154819,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 13-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154820,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 14-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154821,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 15-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154822,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 16-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154823,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 17-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154824,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 18-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154825,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 19-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154826,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 20-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154827,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 21-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154828,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 22-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154829,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 23-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154830,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 24-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154831,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 25-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154832,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 26-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154833,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 27-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154834,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 28-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154835,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1406,6101,7507,7507,7507,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK I  UNIT 29-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
